Date,Price,Open,High,Low,Vol.,Change %
04/25/2016,"4,019.85","4,019.85","4,019.85","4,019.85",,0.23%
04/22/2016,"4,010.82","4,010.82","4,010.82","4,010.82",,1.06%
04/21/2016,"3,968.75","3,968.75","3,968.75","3,968.75",,0.74%
04/20/2016,"3,939.50","3,939.50","3,939.50","3,939.50",,0.13%
04/19/2016,"3,934.58","3,934.58","3,934.58","3,934.58",,0.13%
04/18/2016,"3,929.51","3,929.51","3,929.51","3,929.51",,0.24%
04/15/2016,"3,920.00","3,920.00","3,920.00","3,920.00",,0.48%
04/14/2016,"3,901.45","3,901.45","3,901.45","3,901.45",,-0.21%
04/13/2016,"3,909.47","3,909.47","3,909.47","3,909.47",,-0.40%
04/12/2016,"3,925.32","3,925.32","3,925.32","3,925.32",,-0.84%
04/11/2016,"3,958.57","3,958.57","3,958.57","3,958.57",,-1.02%
04/08/2016,"3,999.33","3,999.33","3,999.33","3,999.33",,-1.36%
04/07/2016,"4,054.29","4,054.29","4,054.29","4,054.29",,0.60%
04/06/2016,"4,030.00","4,030.00","4,030.00","4,030.00",,0.33%
04/05/2016,"4,016.64","4,016.64","4,016.64","4,016.64",,0.20%
04/04/2016,"4,008.50","4,008.50","4,008.50","4,008.50",,0.30%
04/01/2016,"3,996.38","3,996.38","3,996.38","3,996.38",,0.36%
03/31/2016,"3,982.09","3,982.09","3,982.09","3,982.09",,0.02%
03/30/2016,"3,981.33","3,981.33","3,981.33","3,981.33",,-0.36%
03/29/2016,"3,995.56","3,995.56","3,995.56","3,995.56",,-0.14%
03/24/2016,"4,001.36","4,001.36","4,001.36","4,001.36",,0.24%
03/23/2016,"3,991.95","3,991.95","3,991.95","3,991.95",,0.88%
03/22/2016,"3,957.06","3,957.06","3,957.06","3,957.06",,0.48%
03/21/2016,"3,938.22","3,938.22","3,938.22","3,938.22",,-0.20%
03/18/2016,"3,946.19","3,946.19","3,946.19","3,946.19",,0.47%
03/17/2016,"3,927.65","3,927.65","3,927.65","3,927.65",,0.06%
03/16/2016,"3,925.25","3,925.25","3,925.25","3,925.25",,0.11%
03/15/2016,"3,921.10","3,921.10","3,921.10","3,921.10",,-0.81%
03/14/2016,"3,953.13","3,953.13","3,953.13","3,953.13",,-0.14%
03/11/2016,"3,958.82","3,958.82","3,958.82","3,958.82",,0.23%
03/10/2016,"3,949.82","3,949.82","3,949.82","3,949.82",,-0.04%
03/09/2016,"3,951.42","3,951.42","3,951.42","3,951.42",,0.25%
03/08/2016,"3,941.46","3,941.46","3,941.46","3,941.46",,-0.97%
03/07/2016,"3,980.09","3,980.09","3,980.09","3,980.09",,-0.03%
03/04/2016,"3,981.47","3,981.47","3,981.47","3,981.47",,1.25%
03/03/2016,"3,932.48","3,932.48","3,932.48","3,932.48",,-0.01%
03/02/2016,"3,932.86","3,932.86","3,932.86","3,932.86",,1.26%
03/01/2016,"3,884.01","3,884.01","3,884.01","3,884.01",,0.56%
02/29/2016,"3,862.24","3,862.24","3,862.24","3,862.24",,-0.24%
02/26/2016,"3,871.62","3,871.62","3,871.62","3,871.62",,0.12%
02/25/2016,"3,867.06","3,867.06","3,867.06","3,867.06",,0.42%
02/24/2016,"3,850.93","3,850.93","3,850.93","3,850.93",,0.17%
02/23/2016,"3,844.58","3,844.58","3,844.58","3,844.58",,0.80%
02/22/2016,"3,814.06","3,814.06","3,814.06","3,814.06",,-0.53%
02/19/2016,"3,834.57","3,834.57","3,834.57","3,834.57",,0.78%
02/18/2016,"3,804.73","3,804.73","3,804.73","3,804.73",,-0.28%
02/17/2016,"3,815.40","3,815.40","3,815.40","3,815.40",,0.68%
02/16/2016,"3,789.59","3,789.59","3,789.59","3,789.59",,-0.13%
02/15/2016,"3,794.41","3,794.41","3,794.41","3,794.41",,0.10%
02/12/2016,"3,790.54","3,790.54","3,790.54","3,790.54",,-0.91%
02/11/2016,"3,825.18","3,825.18","3,825.18","3,825.18",,-0.67%
02/10/2016,"3,851.07","3,851.07","3,851.07","3,851.07",,-0.06%
02/09/2016,"3,853.56","3,853.56","3,853.56","3,853.56",,0.24%
02/08/2016,"3,844.39","3,844.39","3,844.39","3,844.39",,0.30%
02/05/2016,"3,833.07","3,833.07","3,833.07","3,833.07",,1.25%
02/04/2016,"3,785.73","3,785.73","3,785.73","3,785.73",,-0.51%
02/03/2016,"3,805.15","3,805.15","3,805.15","3,805.15",,0.63%
02/02/2016,"3,781.36","3,781.36","3,781.36","3,781.36",,0.37%
02/01/2016,"3,767.24","3,767.24","3,767.24","3,767.24",,-0.16%
01/29/2016,"3,773.17","3,773.17","3,773.17","3,773.17",,0.26%
01/28/2016,"3,763.36","3,763.36","3,763.36","3,763.36",,0.09%
01/27/2016,"3,759.86","3,759.86","3,759.86","3,759.86",,0.39%
01/26/2016,"3,745.38","3,745.38","3,745.38","3,745.38",,-0.19%
01/25/2016,"3,752.45","3,752.45","3,752.45","3,752.45",,0.13%
01/22/2016,"3,747.40","3,747.40","3,747.40","3,747.40",,-0.33%
01/21/2016,"3,759.94","3,759.94","3,759.94","3,759.94",,-0.96%
01/20/2016,"3,796.49","3,796.49","3,796.49","3,796.49",,-1.01%
01/19/2016,"3,835.10","3,835.10","3,835.10","3,835.10",,0.27%
01/18/2016,"3,824.60","3,824.60","3,824.60","3,824.60",,-0.38%
01/15/2016,"3,839.29","3,839.29","3,839.29","3,839.29",,0.09%
01/14/2016,"3,835.78","3,835.78","3,835.78","3,835.78",,-1.14%
01/13/2016,"3,880.13","3,880.13","3,880.13","3,880.13",,-0.77%
01/12/2016,"3,910.14","3,910.14","3,910.14","3,910.14",,-0.50%
01/11/2016,"3,929.92","3,929.92","3,929.92","3,929.92",,-0.27%
01/08/2016,"3,940.42","3,940.42","3,940.42","3,940.42",,-1.57%
